"Please read a description of the CSV at this link: https://www.humanitarianoutcomes.org/sites/default/files/gdho_read_me.xlsx"
Id,Year,Name,"Abbreviated name",Type,"International or national",Website,"HQ location","Year founded","Year closed","Countries of Operation (count)",Sector,"Religious or secular",Religion,"Red Cross Code of Conduct signatory","CHS member","InterAction member","ICVA member",Staff,"Staff Imputed",Natl,"Natl Imputed",Intl,"Intl Imputed","% Intl","OPE approx (USD)","OPE Imputed",OPE/staff,"OPE (inflation adjusted)","OPE (original currency)","HumExp approx (USD)","HumExp Imputed","HumExp (inflation adjusted)",Afghanistan,Albania,Algeria,"American Samoa",Andorra,Angola,Anguilla,Antarctica,"Antigua and Barbuda",Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia,"Bosnia and Herzegovina",Botswana,"Bouvet Island",Brazil,"British Indian Ocean Territory","Brunei Darussalam",Bulgaria,"Burkina Faso",Burundi,Cambodia,Cameroon,Canada,"Cape Verde","Cayman Islands","Central African Republic",Chad,Chile,China,"Christmas Island","Cocos (Keeling) Islands",Colombia,Comoros,Congo,"Cook Islands","Costa Rica","Cote D'Ivoire",Croatia,Cuba,Cyprus,"Czech Republic",Denmark,Djibouti,Dominica,"Dominican Republic","DR Congo",Ecuador,Egypt,"El Salvador","Equatorial Guinea",Eritrea,Estonia,Ethiopia,"Falkland Islands (Malvinas)","Faroe Islands",Fiji,Finland,France,"French Guiana","French Polynesia","French Southern Territories",Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guadeloupe,Guam,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,"Heard Island and Mcdonald Islands","Holy See (Vatican City State)",Honduras,"Hong Kong",Hungary,Iceland,India,Indonesia,"Iran, Islamic Republic of",Iraq,Ireland,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kiribati,"Korea, Democratic People's Republic of","Korea, Republic of",Kuwait,Kyrgyzstan,"Lao People's Democratic Republic",Latvia,Lebanon,Lesotho,Liberia,"Libyan Arab Jamahiriya",Liechtenstein,Lithuania,Luxembourg,Macao,"Macedonia, the Former Yugoslav Republic of",Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,"Marshall Islands",Martinique,Mauritania,Mauritius,Mayotte,Mexico,"Micronesia, Federated States of","Moldova, Republic of",Monaco,Mongolia,Montserrat,Morocco,Mozambique,Myanmar,Namibia,Nauru,Nepal,Netherlands,"Netherlands Antilles","New Caledonia","New Zealand",Nicaragua,Niger,Nigeria,Niue,"Norfolk Island","Northern Mariana Islands",Norway,"Occupied Palestinian Territories",Oman,Pakistan,Palau,Panama,"Papua New Guinea",Paraguay,Peru,Philippines,Pitcairn,Poland,Portugal,"Puerto Rico",Qatar,Reunion,Romania,"Russian Federation",Rwanda,"Saint Helena","Saint Kitts and Nevis","Saint Lucia","Saint Pierre and Miquelon","Saint Vincent and the Grenadines",Samoa,"San Marino","Sao Tome and Principe","Saudi Arabia",Senegal,"Serbia and Montenegro",Seychelles,"Sierra Leone",Singapore,Slovakia,Slovenia,"Solomon Islands",Somalia,"South Africa","South Georgia and the South Sandwich Islands","South Sudan",Spain,"Sri Lanka",Sudan,Suriname,"Svalbard and Jan Mayen",Swaziland,Sweden,Switzerland,"Syrian Arab Republic",Taiwan,Tajikistan,Tanzania,Thailand,Timor-Leste,Togo,Tokelau,Tonga,"Trinidad and Tobago",Tunisia,Turkey,Turkmenistan,"Turks and Caicos Islands",Tuvalu,Uganda,Ukraine,"United Arab Emirates","United Kingdom","United States","United States Minor Outlying Islands",Uruguay,Uzbekistan,Vanuatu,Venezuela,Vietnam,"Virgin Islands, British","Virgin Islands, U.s.","Wallis and Futuna","Western Sahara",Yemen,Zambia,Zimbabwe
105,2021,"American Friends Service Committee",AFSC,INGO,International,http://afsc.org,"United States",1917,,18,,Religious,Christian,,,,,,,,,,,,"$9,027,213",A,"$38,910.40","$9,735,686",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,1,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1
5018,2021,"American Relief Agency for the Horn of Africa",ARAHA,INGO,International,https://www.araha.org/,"United States",,,6,,Secular,,,,1,,,,,,,,,"$4,882,552",A,"$21,045.48","$5,265,744",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
7075,2022,"Ana Aqra Association",AAA,NNGO,,https://ana-aqra.org,Lebanon,1994,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,2021,"Anglican Board of Mission",ABM,INGO,International,http://www.abmission.org/,Australia,1850,,14,,Religious,Christian,,,,,,,,,,,,"$3,090,419",A,"$13,320.77","$3,332,961",,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,
158,2021,"Applied Research Institute Jerusalem",ARIJ,NNGO,National,http://www.arij.org/,"Occupied Palestinian Territories",1990,,1,,,,,,,,,,,,,,,"$3,986,090",A,"$17,181.42","$4,298,926",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5425,2020,"Association des Femmes Évangeliques de Bossangoa",AFEB,NNGO,,https://ong-afeb.wixsite.com/ong-afeb,"Central African Republic",2004,,1,,Religious,Christian,,,,,264,A,264,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5366,2021,"Association des Femmes pour la Promotion et le Développement Endogène",AFPDE,NNGO,,https://www.afpde.org,"DR Congo",1999,,1,,,,,,,,,,,,,,,"$3,478,213",A,"$14,992.30","$3,751,190",,"$2,579,861",A,"$2,782,334",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,2020,"Association for Aid and Relief Japan","AAR Japan",INGO,International,http://www.aarjapan.gr.jp/english/,Japan,1979,,14,,Secular,,1,,,,,,226,A,,,,"$10,215,903",A,"$36,355.53","$11,553,629","JPY 1105462813",,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,1,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,1,
5481,2021,"Association for Cultural, Technical and Educational Cooperation ",ACTEC,NNGO,,https://actec-ong.org,Belgium,1982,,8,,,,,,,,,,,,,,,"$3,761,526",A,"$16,213.47","$4,056,738","Euro 3084451",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,2021,"Association Soeur Emmanuelle",ASMAE,INGO,International,http://www.asmae.fr,France,1980,,6,Children/youth,Secular,,,,,,,,,,,,,"$3,101,000",A,"$13,366.38","$3,344,373",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,2021,"Associazione Internazionale Volontari Laici/ Lay Volunteers International Association",LVIA,INGO,International,http://www.lvia.it,Italy,1966,,11,,Secular,,,,,,158,A,139,A,19,A,12%,"$8,859,287",A,"$56,071.44","$9,554,581","Euro 7264615","$1,151,707",A,"$1,242,095",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,2020,"Associazione Italiana Amici di Raoul Follereau",AIFO,INGO,International,http://www.aifo.it,Italy,,,13,Disabilities,Secular,,,,,,29,A,,,,,,"$3,702,089",A,"$127,658.24","$4,186,861","Euro 3331880",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,1,,1,1,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
6208,2020,"Associazione Italiana per la Solidarietà tra i Popoli/ Italian Association for Solidarity Among People",AISPO,INGO,,http://aispo.org/en/home_en/,Italy,1985,,9,,,,,,,,108,A,,,,,,"$7,547,292",A,"$69,882.33","$8,535,576","Euro 6792563",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
241,2020,"Associazione per la Solidarietà Internazionale in Asia/Association for International Solidarity in Asia",ASIA,INGO,International,http://www.asia-ngo.org/,Italy,,,6,,Secular,,,,,,,,,,,,,"$2,017,903",A,"$7,181.15","$2,282,138",,"$776,851",A,"$878,576",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5250,2020,"Basmeh & Zeitooneh Relief and Development",,INGO,,https://www.basmeh-zeitooneh.org,Lebanon,2012,,3,,,,,,,,256,A,,,,,,"$7,995,117",A,"$31,230.93","$9,042,041",,"$2,398,535",A,"$2,712,612",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
296,2008,"Bless the Children",BTC,INGO,International,http://www.blessthechildreninc.org,"United States",1991,,4,Children/youth,Secular,,,,,,,,,,,,,"$2,513,942",A,"$10,431.29","$3,417,652",,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,1,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,1,,,,,,,
303,2021,"Bread for the World Institute",,INGO,International,http://www.bread.org/institute/,"United States",1975,,1,"Food security/agriculture",,,,,,,,,,,,,,"$4,982,291",A,"$21,475.39","$5,373,311",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,2020,"Bridge Asia Japan",BAJ,INGO,International,http://www.baj-npo.org/english/,Japan,1993,,3,,Secular,,,,,,,,,,,,,"$2,674,322",A,"$9,517.16","$3,024,512","JPY 289388408",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
499,2022,"Campaña Colombiana Contra Minas",CCCM,NNGO,,https://colombiasinminas.org/en/,Colombia,1999,,1,Landmines,,,,,,,400,A,400,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5273,2020,"Care of Afghan Families",CAF,NNGO,,https://caf.org.af,Afghanistan,,,1,,,,,,,,,,,,,,,"$6,435,094",A,"$5,595.73","$7,277,740",,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6100,2021,"Center for Natural Resource Studies",CNRS,NNGO,,www.cnrs.org.bd,Bangladesh,,,1,,,,,,,,740,A,740,A,,,,"$7,642,202",A,"$10,327.30","$8,241,977","BDT 635754825",,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5899,2020,"Centre for Emergency and Development Support",CEDS,NNGO,,www.cedss.org,"South Sudan",2001,,1,,,,,,,,400,A,400,A,,,,"$4,590,000",A,"$11,475.00","$5,191,040",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4730,2022,"Charity Rokada",ROKADA,NNGO,National,http://rokada.org.ua/,Ukraine,2003,,1,,,,,,,,350,A,,,,,,"$6,527,577",A,"$18,650.22","$6,527,577",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
5290,2021,"Christian Aid Program Nohadra-Iraq",CAPNI,NNGO,,https://capni-iraq.org,Iraq,1993,,1,,,,,,,,74,A,74,A,,,,,,,,,"$405,959",A,"$437,819",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,2021,"Christian Mission Aid",CMA,INGO,International,http://www.cmaid.org,"United States",1986,,1,,Religious,Christian,,,,,,,,,,,,"$2,167,420",A,"$9,342.33","$2,337,523",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473,2021,"Church's Auxiliary for Social Actions",CASA,NNGO,National,http://casa-india.org/,India,,,1,,Religious,Christian,,,,,,,,,,,,"$4,336,706",A,"$18,692.70","$4,677,059","INR 316406036",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,2019,"Churches Action in Relief and Development",CARD,NNGO,National,https://www.cardmalawi.org,Malawi,1997,,1,,Religious,Christian,,,,,167,A,167,A,,,,"$2,232,974",A,"$13,371.10","$2,556,487",,"$967,155",A,"$1,107,276",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5277,2021,"Cities Alliance",,NNGO,,https://www.citiesalliance.org/,Belgium,,,3,,,,,,,,,,,,,,,"$9,946,000",A,"$42,870.69","$10,726,581",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,
4819,2020,"Citizens Organization for Advocacy and Resilience",CoAR,NNGO,National,http://www.coar.org.af,Afghanistan,1989,,1,,Secular,,,,,,1257,A,1257,A,,,,"$6,858,613",A,"$5,456.33","$7,756,717",,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,2021,"Coastal Association for Social Transformation Trust",COAST,INGO,National,https://coastbd.net,Bangladesh,1998,,2,,,,,,,,,,,,,,,"$9,993,877",A,"$43,077.06","$10,778,216","BDT 831390631",,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502,2021,"Comitato di Coordinamento delle Organizzazioni per il Servizio Volontario",COSV,INGO,International,www.cosv.org,Italy,1968,,1,,,,,,,,127,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506,2010,"Comité d'Aide Médicale",CAM,INGO,International,http://www.cam-fr.org,France,,2020,7,,,,,,,,160,A,143,A,17,A,11%,"$4,526,548",A,"$28,290.92","$6,076,057","Euro 3409906",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512,2013,"Comité National de Solidarité Laïque",CNSL,INGO,International,http://www.solidarite-laique.org/,France,1956,,15,,Secular,,,,,,,,,,,,,"$5,902,303",A,"$21,079.65","$7,415,978","Euro 5102217",,,,1,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
7122,2021,"Community Action for Healing Poverty Organization",CAHPO,NNGO,,http://www.cahpo.com,Afghanistan,2013,,1,,,,,,,,236,A,236,A,,,,"$2,200,000",A,"$9,322.03","$2,372,660",,"$1,980,000",A,"$2,135,394",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
